filename, freshripe, freshunripe, overripe, ripe, rotten, unripe
musa-acuminata-banana-f19ad538-394a-11ec-9059-d8c4975e38aa_jpg.rf.2dfeeeee6e191bc6f16baf07fb53f2d9.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-ripe-98ea1ebf-1d0a-11ec-b550-d8c4975e38aa_jpg.rf.2e37417a9ee16c60d1c6fb2ad9f5d90a.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-unripe-8ea06fd7-1d0a-11ec-b364-d8c4975e38aa-1-_jpg.rf.2e2df6332856f38becb55c05b1f39751.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-d6939af5-4037-11ec-af23-94b86d66fd1d_jpg.rf.2e063560b0537f91ea7f19e737442189.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-a7b6e6a7-394a-11ec-88b1-d8c4975e38aa_jpg.rf.2e25046c7b069faf186eb0fbed84142b.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-unripe-8dcc4fe4-1d0a-11ec-b5c6-d8c4975e38aa-1-_jpg.rf.2e0d4da99ef1ea6593d4fcb204545681.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-bde93952-1d0a-11ec-8921-d8c4975e38aa_jpg.rf.2e28aa63bda551f3b4245833a1990350.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshripe-4b23fa0c-2653-11ec-93eb-d8c4975e38aa_jpg.rf.2e1e1a2e4a2e1ab71adfc0cb257bfd77.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-rotten-840e232b-2653-11ec-871f-d8c4975e38aa_jpg.rf.2e2920290efbfa4482fe1de324da1380.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-27e1f654-2653-11ec-98aa-d8c4975e38aa_jpg.rf.2e75be45d054be85cf2a05b3047177a4.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-8314b08f-394a-11ec-968f-d8c4975e38aa_jpg.rf.2e4f412ef786be0c7649b3537a0ed130.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-caad2d1d-394a-11ec-89c3-d8c4975e38aa_jpg.rf.2e498983657d191600000845b5d286cb.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-69cadb9d-1d0a-11ec-a2d5-d8c4975e38aa_jpg.rf.2e51478153eef08950c3d61d4afcdbce.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-overripe-75dd7e88-2653-11ec-9c60-d8c4975e38aa_jpg.rf.2e518a03294c4985fb4a0ea01afa9a50.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshunripe-36314796-2653-11ec-b294-d8c4975e38aa_jpg.rf.2e7b22ac0c90c2df3483aa677d372799.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-8746410b-2653-11ec-9ab4-d8c4975e38aa_jpg.rf.2e5f48cfe4ad9a965c6b4d92c870305f.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b37c3298-394a-11ec-b560-d8c4975e38aa_jpg.rf.2e306a2d315c2c9f14b5bf7f52b17c58.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-rotten-bfcc0729-1d0a-11ec-ae97-d8c4975e38aa_jpg.rf.2e841f230274ef5cea2f61e72dc3fbdf.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-95ce0e67-1d0a-11ec-be5e-d8c4975e38aa_jpg.rf.2e68c56063c27f499182b4af2f75c720.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-rotten-b86bb4a9-1d0a-11ec-a7d1-d8c4975e38aa_jpg.rf.2e552ad231158e27ae731b38ecf9dabd.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-8c59a558-2653-11ec-9a10-d8c4975e38aa_jpg.rf.2e399604d6382aaf3cd9496b924ed1ec.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-997b8394-1d0a-11ec-8c96-d8c4975e38aa_jpg.rf.2e82e5ff1ac15eb79dc248163c637cea.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-rotten-8a7dc5c2-2653-11ec-96b0-d8c4975e38aa_jpg.rf.2e6d269e570b0b8cd24518bfffccb5f6.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-ce3e072c-394a-11ec-a395-d8c4975e38aa_jpg.rf.2e86f10abbe03ddf95ec936c13b99485.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-8e856a80-394a-11ec-acf8-d8c4975e38aa_jpg.rf.2e8013b48576200d2213cc89204baab1.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshunripe-71d06d76-1d0a-11ec-b088-d8c4975e38aa_jpg.rf.2e21d718fd85415bf3ee697ee63f4e65.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-a6c1e8f3-394a-11ec-8f7b-d8c4975e38aa_jpg.rf.2e7616274caea231f84122ba4761f49b.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-rotten-8de58f1e-2653-11ec-aefd-d8c4975e38aa_jpg.rf.2e8ff466b77075c29ba9fec11fb0d9ad.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-9afb84bf-394a-11ec-80e5-d8c4975e38aa_jpg.rf.2e7b9673d326a59e2ffa06a7e386e678.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-7445edd1-2653-11ec-949a-d8c4975e38aa_jpg.rf.2e74e6ea5d7d0a5642b7e532b5c75130.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshripe-50ae1cad-2653-11ec-838c-d8c4975e38aa_jpg.rf.2e92c7b6da37b871554ff00c872c5127.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-b2636bf9-394a-11ec-a97b-d8c4975e38aa_jpg.rf.2e89e865c5151d5b8262bb61b775c582.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-ripe-9348261a-1d0a-11ec-88c2-d8c4975e38aa_jpg.rf.2e6ba715d20a12b2c05b8f43927ac938.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshripe-7e4ad013-1d0a-11ec-a211-d8c4975e38aa_jpg.rf.2e999344c5df01c1a07a020662611ee4.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-ripe-73579651-2653-11ec-8ff1-d8c4975e38aa_jpg.rf.2ec8e2a5a5b46a90aa38bca21e25afdd.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-overripe-9fc45210-1d0a-11ec-b02b-d8c4975e38aa_jpg.rf.2ec44f0b3995fef860b6954bd25b014a.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-adf79e76-394a-11ec-b13d-d8c4975e38aa_jpg.rf.2ea139048706ac1e37a12e3dec7dcc4f.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-mold-e220c423-1d0a-11ec-958a-d8c4975e38aa_jpg.rf.2ea8f59d2e5e91cfae2366be733e8769.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-rotten-86fec5f0-2653-11ec-a49d-d8c4975e38aa_jpg.rf.2e8f9be2986b55ffef239e035a95a4c3.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-b5bcf3b7-394a-11ec-84e2-d8c4975e38aa_jpg.rf.2eb02d33a6c0c5183878118e1ae43ec9.jpg, 1, 0, 0, 1, 1, 0
musa-acuminata-banana-c43d370d-394a-11ec-810d-d8c4975e38aa_jpg.rf.2ee2597d7e8562cf5ae040f15ada5a80.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-ripe-6e744a65-2653-11ec-9f2e-d8c4975e38aa_jpg.rf.2edad69c3d40d209c77cf6f636623330.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-rotten-813efdca-2653-11ec-9f10-d8c4975e38aa_jpg.rf.2ebf7b611a40aa014f87d7dbc1485add.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-8ac8d617-2653-11ec-8248-d8c4975e38aa_jpg.rf.2edcb9772109c5c754571443fd3dd1ef.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-rotten-aa00051b-1d0a-11ec-96af-d8c4975e38aa_jpg.rf.2ec66e41b77c5c92681eeddedeb107fd.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-1f3a36e8-2653-11ec-b3d9-d8c4975e38aa_jpg.rf.2ed90403659713baaa59a6ad640d0177.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-958f0b3a-394a-11ec-ab89-d8c4975e38aa_jpg.rf.2eacb184532944f73b06be22f675c5c8.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-d7ab37db-394a-11ec-975d-d8c4975e38aa_jpg.rf.2ee8d5f73aa606b93daac5f052dca2fe.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-banana-aac176d3-394a-11ec-af49-d8c4975e38aa_jpg.rf.2e94d521fa2040dc4ed50dbaaa961900.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-88468a84-394a-11ec-8120-d8c4975e38aa_jpg.rf.2ebe92e4b75ffe23802a7fef397d5052.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-freshunripe-20354d1e-2653-11ec-be6b-d8c4975e38aa_jpg.rf.2edda484d8e538143a6041b9d7299e15.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-overripe-7e59489b-2653-11ec-9e53-d8c4975e38aa_jpg.rf.2ef1721dd9ada00860b6ef4d483c71b8.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-fabfb59b-394a-11ec-afc9-d8c4975e38aa_jpg.rf.2f055816f866573b533009aa6568f3ac.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-b68b972a-4037-11ec-8713-94b86d66fd1d_jpg.rf.2f0030c60a913b2b8e37ea20dcd7e34d.jpg, 0, 1, 0, 0, 0, 1
musa-acuminata-freshripe-4b0c2454-2653-11ec-b8f3-d8c4975e38aa_jpg.rf.2ef96faf85d88f1eb6d1f54d4c13936e.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-d0b67e6c-394a-11ec-8246-d8c4975e38aa_jpg.rf.2edf34021712836d4886f68d4744f0bc.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-ripe-98dbd3cd-1d0a-11ec-9cf0-d8c4975e38aa_jpg.rf.2eceda4e386c76c705b615ab797a1771.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-banana-ab099c6a-394a-11ec-a308-d8c4975e38aa_jpg.rf.2e9ff62a7c8c046f93f4fefc9556eab5.jpg, 0, 0, 1, 1, 1, 0
musa-acuminata-unripe-8fdb0c80-1d0a-11ec-b8d0-d8c4975e38aa-1-_jpg.rf.2eed8dfe3943264b3b0e34d18b3f3107.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-e5bdb70c-394a-11ec-9d28-d8c4975e38aa_jpg.rf.2f07fbe85dcd69328de7cbc44656effb.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-3b7fd45d-2653-11ec-b238-d8c4975e38aa_jpg.rf.2f0dd02fa6d941e4f34e116064db5c8c.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-c27ffed7-394a-11ec-b1c1-d8c4975e38aa_jpg.rf.2f3172f282a500b1a9cfd33b73a21abe.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshunripe-6d9653d9-1d0a-11ec-814d-d8c4975e38aa_jpg.rf.2f0c85a33267fb11951f93dd6f0f6101.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-unripe-837b68ff-1d0a-11ec-b663-d8c4975e38aa-1-_jpg.rf.2f3e0463c736ccafa0fc3d7d5206559d.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-ripe-94cf07c9-1d0a-11ec-a53b-d8c4975e38aa_jpg.rf.2f29d03fc09190b2ef64910c1ee9ce66.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-85025f0d-1d0a-11ec-affe-d8c4975e38aa-1-_jpg.rf.2e934c47a4de50dfb2af7372dc34b63b.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-rotten-886f8f7c-2653-11ec-8f57-d8c4975e38aa_jpg.rf.2f3873de154aa99e07d9bda59b2e5ad3.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-8c78a4b8-394a-11ec-b5eb-d8c4975e38aa_jpg.rf.2f029aefdda4b8e9b653d4ee0d00d1f8.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-2869d11b-2653-11ec-aeb4-d8c4975e38aa_jpg.rf.2f06d56579b3f667795336cad7bb1d60.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-9ef8b5ed-394a-11ec-b03f-d8c4975e38aa_jpg.rf.2f402aa0325a37bdb1372e4e1132caea.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-unripe-8c1f4e8b-1d0a-11ec-8888-d8c4975e38aa-1-_jpg.rf.2f3b26faa7c96a24f58cd3c3aa3b1fad.jpg, 0, 1, 0, 0, 0, 1
musa-acuminata-banana-84be3e10-394a-11ec-807d-d8c4975e38aa_jpg.rf.2f4e8f4383f1b29ace2c677e2f44e24a.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-b3f418e8-394a-11ec-bb33-d8c4975e38aa_jpg.rf.2eba8f112622e5285540e2960b1dfe68.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-rotten-a51a0598-1d0a-11ec-8c7d-d8c4975e38aa_jpg.rf.2f28f85ef394cc4077659c8dbb6e0652.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-dab3b9de-4037-11ec-a009-94b86d66fd1d_jpg.rf.2f7c94568b2ce613934acb5a378e21ad.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-unripe-8788448b-1d0a-11ec-8ce0-d8c4975e38aa-1-_jpg.rf.2f5205cbde5360d495b248bd0bac7831.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-ripe-74569d08-2653-11ec-9dd5-d8c4975e38aa_jpg.rf.2f9294d463a8dee330017b564f603721.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-ed655dd3-394a-11ec-a93b-d8c4975e38aa_jpg.rf.2f8bca769da44c3884f07c8988e4a6f4.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-ripe-9252a95e-1d0a-11ec-92e8-d8c4975e38aa_jpg.rf.2f34eb94ffc6484c4a94e86d2b7f1f81.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-a76707ef-394a-11ec-975b-d8c4975e38aa_jpg.rf.2f029f67869db438e0a0905d09754c92.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-mold-e3353cf4-1d0a-11ec-921c-d8c4975e38aa_jpg.rf.2f5ec0b0f5fe12a1b331c7946349d4ed.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-freshunripe-65bf99fc-1d0a-11ec-87b5-d8c4975e38aa_jpg.rf.2f591968d9a294f8d414d35e9fb452be.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-d60bc794-4037-11ec-80b9-94b86d66fd1d_jpg.rf.2f67891c40d426ba345fcf1833916c45.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-319f0516-2653-11ec-98a6-d8c4975e38aa_jpg.rf.2f83f0a031a8bd78abdbdadeccca83cf.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-c3f77e21-394a-11ec-a4d6-d8c4975e38aa_jpg.rf.2fc3ceec9f64ab18f3edb34bfb72cd4b.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-ripe-9505d963-1d0a-11ec-993c-d8c4975e38aa_jpg.rf.2fa14b3188e0266491a50a39e5517eef.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-907abcfb-1d0a-11ec-8123-d8c4975e38aa-1-_jpg.rf.2f8b99131d86ae0b8d08fc18794a29b7.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-overripe-9be9966f-1d0a-11ec-b5a1-d8c4975e38aa_jpg.rf.2f9e4f1192605dbc1a7c959c1245bdf7.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-unripe-858311ff-1d0a-11ec-a19d-d8c4975e38aa-1-_jpg.rf.2f6e13ed07376115d5033038b6a728a0.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-freshripe-7a3d83bd-1d0a-11ec-832b-d8c4975e38aa_jpg.rf.2f5d03ae1979c1fd6397bbd00fca2107.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-bf226dd1-4037-11ec-99fe-94b86d66fd1d_jpg.rf.2f75fd8ae03b6bfa9c31a969e2cda1e3.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-banana-aefca5e1-4037-11ec-ab04-94b86d66fd1d_jpg.rf.2fb5b531fe7636dedd688d1fa207e019.jpg, 0, 1, 0, 0, 0, 1
musa-acuminata-banana-ffc819c4-394a-11ec-86c8-d8c4975e38aa_jpg.rf.2fb7f07d4c2393b8db3cc6ff5ee78255.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-banana-a10dc84e-394a-11ec-82a4-d8c4975e38aa_jpg.rf.2fd2ae685840344467875a15789b6bba.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-9628a1d2-1d0a-11ec-8f6d-d8c4975e38aa_jpg.rf.2fd696e278f1db62df0cd3c9ae8740e5.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-freshunripe-74ef3353-1d0a-11ec-8b02-d8c4975e38aa_jpg.rf.2f8dde920852313eaaec68a851d91930.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-freshunripe-724bb5ca-1d0a-11ec-b1cd-d8c4975e38aa_jpg.rf.2fbcecb5e8f5a65c59e9cdacbad4bb32.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-c7ed53d3-394a-11ec-9570-d8c4975e38aa_jpg.rf.2f8df7f9e373705cb9c030be57fb51fa.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-544ae123-2653-11ec-ae33-d8c4975e38aa---Copy_jpg.rf.2fd5f9308f2b8243af9a0c5973a2c462.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-aac176d3-394a-11ec-af49-d8c4975e38aa_jpg.rf.301b5139c35b3a0a4bb6fad15b441758.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-banana-d7df5560-4037-11ec-ae36-94b86d66fd1d_jpg.rf.2fcdae21a8e0524be4e737ece0448dd4.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-8ac76342-394a-11ec-83b2-d8c4975e38aa_jpg.rf.3000dd7aaa2f71563c65da45081af764.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-overripe-a10f9e1d-1d0a-11ec-ab37-d8c4975e38aa_jpg.rf.2fde2ac94b80f185f1d51c3b2e9c4ddf.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-rotten-810dbe94-2653-11ec-911e-d8c4975e38aa_jpg.rf.3044bc31d84de9d9dcbe66d075cf1cf7.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-8a33ea18-394a-11ec-afa0-d8c4975e38aa_jpg.rf.3039e3fc941091f5490ce17b8d61eddf.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-ripe-6b4064e7-2653-11ec-856a-d8c4975e38aa_jpg.rf.2fe8637a0a5eba1b35d9f9570a50669a.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-55beb125-2653-11ec-aea2-d8c4975e38aa_jpg.rf.302d1498ba4389f12a64b63acf1beea4.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-freshunripe-76740b72-1d0a-11ec-b73b-d8c4975e38aa_jpg.rf.2fd171a1e80cdd1c128f77c74d36d10d.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-unripe-8e948521-1d0a-11ec-9015-d8c4975e38aa-1-_jpg.rf.30328e6dd303406328128c616bd11eea.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-8560d92e-394a-11ec-a0de-d8c4975e38aa_jpg.rf.301be28a4292c1576e2c9838ce00a4b0.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-a758a19c-394a-11ec-98fa-d8c4975e38aa_jpg.rf.30116c0a78da63727f1d2df75582dd04.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-unripe-8c70550c-1d0a-11ec-8929-d8c4975e38aa-1-_jpg.rf.2fbc36e44e45954b7aebf99bba708b15.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-overripe-7ea9c83b-2653-11ec-b02d-d8c4975e38aa_jpg.rf.2ffe28051322f5a821023a4c98981613.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-e0759f6b-394a-11ec-afa0-d8c4975e38aa_jpg.rf.304b74a558bb310d8df2c046e2f6a63a.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-unripe-8cc8863a-1d0a-11ec-bb1a-d8c4975e38aa-1-_jpg.rf.3035c8e30a4a9c1d3d41b84a6548db58.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-aac4f46e-394a-11ec-a520-d8c4975e38aa_jpg.rf.3026040f53e4e2aacd641f7d36360cbd.jpg, 0, 0, 1, 1, 0, 0
musa-acuminata-freshunripe-68261f97-1d0a-11ec-b6ae-d8c4975e38aa_jpg.rf.2ff60a9bc11a5ece87283eae9a471adc.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-banana-f1240cb7-394a-11ec-90c7-d8c4975e38aa_jpg.rf.2fe70b4d1d2247c22c31b9ceb6a2cd65.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-unripe-80537a17-1d0a-11ec-8c67-d8c4975e38aa-1-_jpg.rf.305acc9d9dc700350d3cb4ca0ffdeb6e.jpg, 0, 0, 0, 0, 1, 1
musa-acuminata-banana-ebcd37e4-394a-11ec-8dcc-d8c4975e38aa_jpg.rf.305a51d10517e703ea7bb6f5fe6bb936.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-6271568c-1d0a-11ec-b967-d8c4975e38aa_jpg.rf.2fde80fd8e84303a889daae3fd5c4087.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-ripe-6fea7e24-2653-11ec-9dba-d8c4975e38aa_jpg.rf.3066fe84cf6b743af42842980060d297.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-freshripe-455bdf29-2653-11ec-a68e-d8c4975e38aa_jpg.rf.301bd8b2fe2062a80a6911c97d879003.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshripe-45525695-2653-11ec-847f-d8c4975e38aa_jpg.rf.302d92cd09b3ad433cd86f578e4461cc.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-unripe-888024d2-1d0a-11ec-b1ac-d8c4975e38aa-1-_jpg.rf.30994de01cdf6145b740d200f89eb80a.jpg, 0, 0, 0, 0, 0, 1
musa-acuminata-banana-c8e0ab2d-394a-11ec-9e9b-d8c4975e38aa_jpg.rf.30839b5e38aa437dc25a54b7c56b2330.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-mold-e2f01e4e-1d0a-11ec-94aa-d8c4975e38aa_jpg.rf.308506eb59e3b5756e0db408d02a6dec.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-overripe-9bb78926-1d0a-11ec-a910-d8c4975e38aa_jpg.rf.3090bf1829efe7166972c38086275d25.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-a1c69797-4037-11ec-8b07-94b86d66fd1d_jpg.rf.3018f5362af711286d896a043f18e251.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-c61ff979-394a-11ec-aefc-d8c4975e38aa_jpg.rf.307334209fcec373b75ee3374132bdf6.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-mold-e204290c-1d0a-11ec-8719-d8c4975e38aa_jpg.rf.306859054ece81946271deff4222c833.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-ripe-6ba47fa7-2653-11ec-b9a4-d8c4975e38aa_jpg.rf.307fa1645a2632463b4bd6bac6bb2e27.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-freshripe-4921284d-2653-11ec-a517-d8c4975e38aa_jpg.rf.30680805183ed997ee6c8f8cef02bbde.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-eb4ddfbf-394a-11ec-a22a-d8c4975e38aa_jpg.rf.30b4ce9076f9ffdec850e5b1a59bcc6c.jpg, 1, 0, 0, 1, 0, 0
musa-acuminata-rotten-8faf9a5d-2653-11ec-9b37-d8c4975e38aa_jpg.rf.300bd62b367aa8da53cc897dbf7aff84.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-freshunripe-340f79e9-2653-11ec-bf3e-d8c4975e38aa_jpg.rf.309582e29bc4fa08b20b589050cd7405.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-rotten-aa405f63-1d0a-11ec-a105-d8c4975e38aa_jpg.rf.308f54c4d787bbb6e9389482e0c7c2c7.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-banana-c6e568b8-394a-11ec-b21d-d8c4975e38aa_jpg.rf.30d8853201c0066604e60a840ce44c9c.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-b337992f-394a-11ec-889e-d8c4975e38aa_jpg.rf.30b20320fc32d4439a4529567093a661.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-banana-8de980ed-394a-11ec-aa04-d8c4975e38aa_jpg.rf.31113a8fd2d07f62fb90eaa6e995a443.jpg, 0, 0, 0, 0, 1, 0
musa-acuminata-overripe-8084c172-2653-11ec-b62f-d8c4975e38aa_jpg.rf.30d64cfc867b094d3a6fb3f9530891b2.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-banana-e9331176-394a-11ec-a71f-d8c4975e38aa_jpg.rf.30fcfd7b9e5afd140a006eff85ebebc8.jpg, 0, 0, 0, 1, 0, 0
musa-acuminata-overripe-766094f2-2653-11ec-9028-d8c4975e38aa_jpg.rf.30be657ab9e5e1db6c2c1c9d93d3dfe2.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-banana-b65dbaea-4037-11ec-9e85-94b86d66fd1d_jpg.rf.30a077720db3a5afdfccdd5455afe7d8.jpg, 0, 1, 0, 0, 0, 1
musa-acuminata-banana-8e856a80-394a-11ec-acf8-d8c4975e38aa_jpg.rf.3104b59d8584d74b44c94d3b736c8dfc.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-freshripe-46c3c4bd-2653-11ec-a654-d8c4975e38aa_jpg.rf.30ffc6d08eb63015e02af55eb9c28cf9.jpg, 1, 0, 0, 0, 0, 0
musa-acuminata-freshunripe-341dc6f0-2653-11ec-aa5a-d8c4975e38aa_jpg.rf.30f8d39f8deae5cd4a5a1a2a434e2192.jpg, 0, 1, 0, 0, 0, 0
musa-acuminata-overripe-9e043da0-1d0a-11ec-bac3-d8c4975e38aa_jpg.rf.30ff3546a52a7d6876b77b52dc5e28c6.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-ripe-9b36d378-1d0a-11ec-bb25-d8c4975e38aa_jpg.rf.3119a853c4cb0e055185f05b2faf3cc7.jpg, 0, 0, 0, 1, 1, 0
musa-acuminata-banana-8ecac6d5-394a-11ec-b0d0-d8c4975e38aa_jpg.rf.31134138e88681ac9f7d2a383d54440a.jpg, 0, 0, 1, 0, 1, 0
musa-acuminata-overripe-7e2ff028-2653-11ec-8d2b-d8c4975e38aa_jpg.rf.3122c3a6d5a921fe75a60eb6ba182de1.jpg, 0, 0, 1, 0, 0, 0
musa-acuminata-rotten-b2f789aa-1d0a-11ec-be4b-d8c4975e38aa_jpg.rf.310068ff4ff6925edb29d242c36e5b94.jpg, 0, 0, 0, 0, 1, 0
